"","constit","election_type","year","turnout","pct_rejected"
"400","Kaputa","presidential",2015,0.292461324384055,0.0152532885530367
"401","Kasama Central","presidential",2015,0.311194193974049,0.00668165756504979
"402","Lukashya","presidential",2015,0.248579285059578,0.00857300884955752
"403","Lubansenshi","presidential",2015,0.31793195661863,0.00934579439252336
"404","Lupososhi","presidential",2015,0.352371435160274,0.00992582897033159
"405","Mbala","presidential",2015,0.230951316377791,0.0121854002960938
"406","Senga Hill","presidential",2015,0.243958076448829,0.0152893606267374
"407","Lunte","presidential",2015,0.253336166595835,0.00905888273779567
"408","Mporokoso","presidential",2015,0.302792022792023,0.00696273993225442
"409","Mpulungu","presidential",2015,0.256474519632414,0.0120986505351326
"410","Malole","presidential",2015,0.279453361960263,0.00829268292682927
"411","Chimbamilonga","presidential",2015,0.306058495821727,0.00633837152608484
"412","Chikankata","presidential",2015,0.46174160817291,0.0100090307043949
"413","Choma Central","presidential",2015,0.494306831801838,0.0102646999393817
"414","Mbabala","presidential",2015,0.568939670191645,0.00648055832502493
"415","Gwembe","presidential",2015,0.50703125,0.0118986474918678
"416","Dundumwezi","presidential",2015,0.515483597285068,0.00720065834590591
"417","Kalomo Central","presidential",2015,0.504163153456998,0.00867565590049127
"418","Katombola","presidential",2015,0.387926215762996,0.012187800192123
"419","Livingstone","presidential",2015,0.422493613125212,0.00433414889898637
"420","Magoye","presidential",2015,0.493274600802328,0.013394992824111
"421","Mazabuka Central","presidential",2015,0.431743942847743,0.0115392989331592
"422","Bweengwa","presidential",2015,0.585808806753365,0.00701043776289142
"423","Monze Central","presidential",2015,0.551772879731672,0.00759845425730537
"424","Moomba","presidential",2015,0.586886811762298,0.00871890258079516
"425","Namwala","presidential",2015,0.489803697350867,0.00705947748749305
"426","Pemba","presidential",2015,0.562759064751097,0.0103689931350114
"427","Siavonga","presidential",2015,0.464038837000686,0.0121673868546736
"428","Sinazongwe","presidential",2015,0.470483303206165,0.0102623729841767
"429","Mapatizya","presidential",2015,0.567839963350386,0.0114965711980637
"430","Kalabo Central","presidential",2015,0.292828472986893,0.0103105288694808
"431","Liuwa","presidential",2015,0.379552435278631,0.0109826589595376
"432","Kaoma Central","presidential",2015,0.243677687166956,0.010752688172043
"433","Mangango","presidential",2015,0.301486447099971,0.00676720804331013
"434","Luena","presidential",2015,0.368255180976029,0.0121887966804979
"435","Luampa","presidential",2015,0.30862676056338,0.0129777524244153
"436","Lukulu East","presidential",2015,0.324479083823763,0.0100490196078431
"437","Mitete","presidential",2015,0.335465409863659,0.00551931761164074
"438","Mongu Central","presidential",2015,0.321188046480835,0.0088847821451418
"439","Nalikwanda","presidential",2015,0.272764248309523,0.0182665424044734
"440","Mulobezi","presidential",2015,0.353608549260723,0.0138687642310081
"441","Mwandi","presidential",2015,0.316915422885572,0.0120355834641549
"442","Nalolo","presidential",2015,0.279201817001947,0.010459035444509
"443","Senanga","presidential",2015,0.245527945987332,0.0145995747696669
"444","Sesheke","presidential",2015,0.331499312242091,0.00879668049792531
"445","Shangombo","presidential",2015,0.252233186504909,0.0195121951219512
"446","Sikongo","presidential",2015,0.290194075587334,0.0139035550862372
"447","Chisamba","presidential",2011,0.414675324675325,0.0277481991857188
"448","Katuba","presidential",2011,0.502958170432135,0.00158216963610098
"449","Keembe","presidential",2011,0.454674731233765,0.00283569641367806
"450","Bwacha","presidential",2011,0.517119586704974,0
"451","Kabwe Central","presidential",2011,0.529764931356827,0.0110746059286057
"452","Kapiri Mposhi","presidential",2011,0.412378830611713,0.026839851719877
"453","Mkushi North","presidential",2011,0.447572892248532,0.0280703819219679
"454","Mkushi South","presidential",2011,0.491049792855468,0.0148042024832856
"455","Mwembezhi","presidential",2011,0.52081866014832,0.00167051149471005
"456","Mumbwa","presidential",2011,0.475859285248548,0.017812867023359
"457","Nangoma","presidential",2011,0.486824019165063,0.00217812197483059
"458","Chitambo","presidential",2011,0.473048705930304,0.0234787291330102
"459","Muchinga","presidential",2011,0.497811952988247,0.0347858847168153
"460","Serenje","presidential",2011,0.451456550769079,0.0324276950043821
"461","Chililabombwe","presidential",2011,0.629937913624889,0.0129607567060183
"462","Chingola","presidential",2011,0.601907095674409,0.0119774611322536
"463","Nchanga","presidential",2011,0.649427692307692,0.00735321987643558
"464","Kalulushi","presidential",2011,0.607348643006263,0.0140588477932078
"465","Chimwemwe","presidential",2011,0.616435026625715,0.00103950103950104
"466","Kamfinsa","presidential",2011,0.607270220863676,0.00991906829846032
"467","Kwacha","presidential",2011,0.616270737038231,0.0123550103200674
"468","Nkana","presidential",2011,0.64539315495984,0.00879870001189013
"469","Wusakile","presidential",2011,0.6579476861167,0.00788049870618678
"470","Luanshya","presidential",2011,0.573971330872529,0.0174386490965044
"471","Roan","presidential",2011,0.652331231262276,0.013946117274168
"472","Kankoyo","presidential",2011,0.62352484094993,0.000778876859568502
"473","Kantanshi","presidential",2011,0.618108178730076,0.000422743606002959
"474","Mufulira","presidential",2011,0.606814225317085,0.0240046838407494
"475","Kafulafuta","presidential",2011,0.537855625226719,0.0340109837171211
"476","Lufwanyama","presidential",2011,0.413532492263747,0.0386386530436034
"477","Masaiti","presidential",2011,0.505821671028179,0.001424608232736
"478","Mpongwe","presidential",2011,0.427227065411928,0.0205405405405405
"479","Bwana Mkubwa","presidential",2011,0.572137937346971,0.00171979362476503
"480","Chifubu","presidential",2011,0.643737453900378,0.0181659958664201
"481","Kabushi","presidential",2011,0.607091637406656,0.0177582274356468
"482","Ndola Central","presidential",2011,0.588746031123829,0.0210393155564433
"483","Chadiza","presidential",2011,0.512894228706286,0.00284447419057977
"484","Vubwi","presidential",2011,0.464720194647202,0.0352213231794384
"485","Chama North","presidential",2011,0.572738228458294,0.0339670849928609
"486","Chama South","presidential",2011,0.587805803148113,0.0278270688820778
"487","Chipangali","presidential",2011,0.462446646531713,0.003832244831867
"488","Chipata Central","presidential",2011,0.515981826954005,0.00432461916079012
"489","Kasenengwa","presidential",2011,0.540878095465965,0.0395470229142705
"490","Luangeni","presidential",2011,0.537743986199406,0.0118220162775501
"491","Milanzi","presidential",2011,0.524772685099276,0.0333804809052334
"492","Mkaika","presidential",2011,0.498563555347092,0.0353383900746751
"493","Sinda","presidential",2011,0.49111193983467,0.0425868505979877
"494","Chasefu","presidential",2011,0.463599361121129,0.0325072238275172
"495","Lumezi","presidential",2011,0.453876401509113,0.00216589591992039
"496","Lundazi","presidential",2011,0.511488347239919,0.00361620057859209
"497","Malambo","presidential",2011,0.533751068071774,0.00340181430096051
"498","Nyimba","presidential",2011,0.444889960807959,0.020871450836891
"499","Kaumbwe","presidential",2011,0.408433287993075,0.0333636088404481
"500","Msanzala","presidential",2011,0.542034796792171,0.0294652372891982
"501","Petauke","presidential",2011,0.489546477967192,0.0448532632501095
"502","Kawambwa","presidential",2011,0.602221523629886,0.00182704019488429
"503","Mwansabombwe","presidential",2011,0.53380453326834,0.00136973792347731
"504","Pambashe","presidential",2011,0.599746294565363,0.00256039185127463
"505","Bahati","presidential",2011,0.55915209654959,0.00116221152249709
"506","Milenge","presidential",2011,0.531384516543527,0.0324023697255471
"507","Mansa Central","presidential",2011,0.517623790351063,0.0187295305676856
"508","Chipili","presidential",2011,0.629055754204741,0.034
"509","Mambilima","presidential",2011,0.597263077119836,0.0226980728051392
"510","Mwense","presidential",2011,0.54155444401693,0.0203197158081705
"511","Chienge","presidential",2011,0.307417032335023,0.000554323725055432
"512","Nchelenge","presidential",2011,0.399377985497783,0.0210816159703997
"513","Bangweulu","presidential",2011,0.52628695300031,0.00135789616620649
"514","Chifunabuli","presidential",2011,0.578478869950969,0.0230563543716261
"515","Luapula","presidential",2011,0.585868916730589,0.0573174279895258
"516","Kafue","presidential",2011,0.534754779183525,0.0147718174539632
"517","Feira","presidential",2011,0.646750710227273,0.0233356211393274
"518","Chilanga","presidential",2011,0.50631827576026,0.0191847921161584
"519","Chongwe","presidential",2011,0.502472875052716,0.0268197772012819
"520","Rufunsa","presidential",2011,0.48277027027027,0.0370888733379986
"521","Chawama","presidential",2011,0.500722251112267,0.00129817678282945
"522","Kabwata","presidential",2011,0.5574961211572,0.00642809644607541
"523","Kanyama","presidential",2011,0.43292825556657,0.00810456171044845
"524","Lusaka Central","presidential",2011,0.539942428326594,0
"525","Mandevu","presidential",2011,0.522343959331241,0
"526","Matero","presidential",2011,0.561231687743439,0.00247732157819957
"527","Munali","presidential",2011,0.532262947841644,0
"528","Chilubi","presidential",2011,0.556893326659114,0.027060270602706
"529","Chinsali","presidential",2011,0.555341798127485,0.0241339491916859
"530","Shiwan'gandu","presidential",2011,0.562537790446575,0.0197312859884837
"531","Mafinga","presidential",2011,0.636901436224406,0.00438619123793797
"532","Isoka","presidential",2011,0.548293612964728,0.0397802350650254
"533","Nakonde","presidential",2011,0.553286803286803,0.0334600760456274
"534","Chimbamilonga","presidential",2011,0.555494778717056,0.0185301226389759
"535","Kaputa","presidential",2011,0.578951675600475,0.0194360025443494
"536","Kasama Central","presidential",2011,0.606495453182772,0.00184538324655638
"537","Lukashya","presidential",2011,0.532681385122756,0.00116084096478782
"538","Malole","presidential",2011,0.579670142438492,0.00141085180177532
"539","Lubansenshi","presidential",2011,0.591939796019408,0.00292740046838408
"540","Lupososhi","presidential",2011,0.610090685521057,0.00163758896516974
"541","Mbala","presidential",2011,0.58868698556289,0.0412311265969803
"542","Mpulungu","presidential",2011,0.570232158621842,0.00481191681660321
"543","Senga Hill","presidential",2011,0.555939098810331,0.0066526222419337
"544","Kanchibiya","presidential",2011,0.551965593232388,0.00238263893360809
"545","Mfuwe","presidential",2011,0.511714233554433,0.00547032940896658
"546","Mpika","presidential",2011,0.543809984119312,0.00165058405281869
"547","Lunte","presidential",2011,0.606482858235269,0.0271084337349398
"548","Mporokoso","presidential",2011,0.632424121633164,0.0153070412389699
"549","Chavuma","presidential",2011,0.583130960137416,0.0176739461655663
"550","Manyinga","presidential",2011,0.590344337948172,0.00137445236663517
"551","Kabompo","presidential",2011,0.521439942484466,0.0271814063423281
"552","Kasempa","presidential",2011,0.553821038669523,0.0256693687054778
"553","Mufumbwe","presidential",2011,0.624227624227624,0.0254282496591785
"554","Mwinilunga","presidential",2011,0.610731855319333,0.0285653454455129
"555","Ikeleng'i","presidential",2011,0.649160701061466,0.0343188516018633
"556","Solwezi Central","presidential",2011,0.522627599243856,0.0158787571888451
"557","Solwezi East","presidential",2011,0.415270018621974,0.0329242388482417
"558","Solwezi West","presidential",2011,0.477611044417767,0.0344979263541536
"559","Zambezi East","presidential",2011,0.534103226882348,0.0023417375692764
"560","Zambezi West","presidential",2011,0.481285518322555,0.00183224755700326
"561","Choma Central","presidential",2011,0.556139159610161,0.0201817071856933
"562","Mbabala","presidential",2011,0.605842077543248,0.00401230440016049
"563","Pemba","presidential",2011,0.615505310588993,0.00209163997646905
"564","Gwembe","presidential",2011,0.648034024824234,0.0253147602464506
"565","Dundumwezi","presidential",2011,0.601590106007067,0.0220264317180617
"566","Kalomo Central","presidential",2011,0.568229715489989,0.0180806675938804
"567","Katombola","presidential",2011,0.55261380835953,0.0197202090005056
"568","Mapatizya","presidential",2011,0.564830718729722,0.00229760778483579
"569","Livingstone","presidential",2011,0.578458585560313,0.0103371704229307
"570","Chikankata","presidential",2011,0.55423569865583,0.00275741054082848
"571","Magoye","presidential",2011,0.585462693607988,0.00436446652789901
"572","Mazabuka Central","presidential",2011,0.520087397800959,0.00365903238921263
"573","Bweengwa","presidential",2011,0.670042887124738,0.00170230151164374
"574","Monze Central","presidential",2011,0.625547917315385,0.00172308163577883
"575","Moomba","presidential",2011,0.645995360895074,0.00337944872742634
"576","Itezhitezhi","presidential",2011,0.464820157722639,0.0182901597285442
"577","Namwala","presidential",2011,0.56650876619841,0.000913066461627181
"578","Siavonga","presidential",2011,0.618312757201646,0.0308460258543453
"579","Sinazongwe","presidential",2011,0.585616438356164,0.027493502274204
"580","Kalabo Central","presidential",2011,0.499324564521863,0.0249893208030756
"581","Liuwa","presidential",2011,0.576954010382394,0.00114053985553162
"582","Sikongo","presidential",2011,0.441907972013687,0.00381370622905351
"583","Kaoma Central","presidential",2011,0.443358455016486,0.00590969455511288
"584","Luampa","presidential",2011,0.47918500264038,0.0305813205987694
"585","Mangango","presidential",2011,0.444658157020458,0.00249049678856993
"586","Lukulu East","presidential",2011,0.508964420592328,0.0246817152229946
"587","Mitete","presidential",2011,0.479182437547313,0.0421274354923644
"588","Luena","presidential",2011,0.573004201680672,0.00258311807349388
"589","Mongu Central","presidential",2011,0.493038754735929,0.0120359225997593
"590","Nalikwanda","presidential",2011,0.463708447697469,0.0420914172969418
"591","Nalolo","presidential",2011,0.427210056772101,0.0206929283341243
"592","Senanga","presidential",2011,0.409026062145517,0.0240748617609528
"593","Shangombo","presidential",2011,0.397052310417794,0.00285059180764702
"594","Mulobezi","presidential",2011,0.576728869374314,0.0342596117244005
"595","Mwandi","presidential",2011,0.571464102138949,0.00290149426954882
"596","Sesheke","presidential",2011,0.545904615215358,0.0215638855300282
"597","Kabwe Central","presidential",2008,0.482898722021127,0.0146346438223446
"598","Kapiri Mposhi","presidential",2008,0.357522951874159,0.0164785737651292
"599","Mkushi North","presidential",2008,0.389334155363748,0.0199700888536993
"600","Mkushi South","presidential",2008,0.417481789802289,0.0134596211365902
"601","Chililabombwe","presidential",2008,0.534396708707088,0.00851896257966808
"602","Chingola","presidential",2008,0.51252949211474,0
"603","Wusakile","presidential",2008,0.592585754901599,0.00816250233659418
"604","Luanshya","presidential",2008,0.510516482854216,0.0122771809703695
"605","Roan","presidential",2008,0.569657359796242,0.0050615825881559
"606","Kankoyo","presidential",2008,0.565944507791714,0.0104096709200806
"607","Kantanshi","presidential",2008,0.572839711131402,0.0100710042022895
"608","Mufulira","presidential",2008,0.51584758712476,0.0157668418537984
"609","Masaiti","presidential",2008,0.465394135567403,0.0195356448808428
"610","Mpongwe","presidential",2008,0.35158404520078,0.0124354314138129
"611","Bwana Mkubwa","presidential",2008,0.537051676182111,0.0169001799051409
"612","Chifubu","presidential",2008,0.576781074798304,0.0215149359886202
"613","Chama North","presidential",2008,0.434280688252433,0.0145569620253165
"614","Chama South","presidential",2008,0.516890415235717,0.0134090359990336
"615","Kasenengwa","presidential",2008,0.374474096367042,0.0122191241594227
"616","Luangeni","presidential",2008,0.424009032622283,0.0165477888730385
"617","Sinda","presidential",2008,0.482118936472498,0.0267744379893913
"618","Chasefu","presidential",2008,0.383342198304183,0.022118837740777
"619","Lumezi","presidential",2008,0.353982008202143,0.0165374194151173
"620","Lundazi","presidential",2008,0.460645027481074,0.0173908149482215
"621","Malambo","presidential",2008,0.364481721214331,0.0147573786893447
"622","Nyimba","presidential",2008,0.380216944231622,0.0165447025135221
"623","Mwansabombwe","presidential",2008,0.528619298365588,0.0183699870633894
"624","Pambashe","presidential",2008,0.470471856761302,0.0111438183347351
"625","Bahati","presidential",2008,0.390668006465988,0.0116305077163945
"626","Milenge","presidential",2008,0.355718871430985,0.00831156494894324
"627","Mansa Central","presidential",2008,0.387602990903462,0.0103213122811329
"628","Chipili","presidential",2008,0.465351078476365,0.00808678500986193
"629","Mambilima","presidential",2008,0.476613774196228,0.0130730346871187
"630","Mwense","presidential",2008,0.428718053987478,0.0105338759875509
"631","Chienge","presidential",2008,0.193722164439822,0.00963656387665198
"632","Nchelenge","presidential",2008,0.256231262446112,0.0137501067554872
"633","Bangweulu","presidential",2008,0.422462924835139,0.0117954513349343
"634","Chifunabuli","presidential",2008,0.467153818048959,0.0104802127326764
"635","Chongwe","presidential",2008,0.424106478957022,0.012097481152475
"636","Rufunsa","presidential",2008,0.394465290806754,0.0210633599456429
"637","Chawama","presidential",2008,0.510644180259884,0.0143814293448836
"638","Kabwata","presidential",2008,0.531220909416398,0.00697580373390847
"639","Kabompo","presidential",2008,0.39104495971462,0.0160427807486631
"640","Kasempa","presidential",2008,0.349331456720619,0.0114155251141553
"641","Ikeleng'i","presidential",2008,0.545044853535139,0.0140405616224649
"642","Solwezi Central","presidential",2008,0.426089466089466,0.0167298835004064
"643","Solwezi East","presidential",2008,0.239008243817137,0.0290044421217664
"644","Solwezi West","presidential",2008,0.372445398621031,0.0208402616117947
"645","Zambezi East","presidential",2008,0.407747050675837,0.0117137167623287
"646","Zambezi West","presidential",2008,0.404053333333333,0.015311510031679
"647","Choma Central","presidential",2008,0.48840123851182,0.00825157232704403
"648","Mbabala","presidential",2008,0.54469398934316,0.0100566831230572
"649","Kalabo Central","presidential",2008,0.404006827778277,0.0125639315098955
"650","Kaoma Central","presidential",2008,0.328458698327662,0.0145470575270002
"651","Luampa","presidential",2008,0.399607548912102,0.0154534950895436
"652","Mitete","presidential",2008,0.377847913995463,0.0127903941529627
"653","Luena","presidential",2008,0.451670606273558,0.0108910891089109
"654","Mongu Central","presidential",2008,0.406170547064705,0.0132930088620059
"655","Nalikwanda","presidential",2008,0.359975961538462,0.0203672787979967
"656","Chisamba","presidential",2008,0.377155560896473,0.0143380595826032
"657","Katuba","presidential",2008,0.448881436702996,0.0175955961859825
"658","Keembe","presidential",2008,0.426918716305329,0.020324101674706
"659","Bwacha","presidential",2008,0.470425230099297,0.017531556802244
"660","Mwembezhi","presidential",2008,0.455610391019036,0.0119033448399
"661","Mumbwa","presidential",2008,0.414907784817789,0.0146872872288688
"662","Nangoma","presidential",2008,0.419213523681905,0.0146299483648881
"663","Chitambo","presidential",2008,0.324668270349965,0.0169694072657744
"664","Muchinga","presidential",2008,0.316643804298125,0.0144404332129964
"665","Serenje","presidential",2008,0.319181336419565,0.016793893129771
"666","Nchanga","presidential",2008,0.587666304642954,0.00231013572047358
"667","Kalulushi","presidential",2008,0.534870904632002,0.0107670908247901
"668","Chimwemwe","presidential",2008,0.57693298139445,0.0114936115605646
"669","Kamfinsa","presidential",2008,0.550488342785129,0.0109457719273144
"670","Kwacha","presidential",2008,0.547792753802399,0.01313769751693
"671","Nkana","presidential",2008,0.574543434483716,0.0100314237370075
"672","Kafulafuta","presidential",2008,0.429755549311604,0.026969597907813
"673","Lufwanyama","presidential",2008,0.33900488840047,0.0194500335345406
"674","Kabushi","presidential",2008,0.569970354399677,0.0167858620485844
"675","Ndola Central","presidential",2008,0.539302661440066,0.0192712318286151
"676","Chadiza","presidential",2008,0.411961407740379,0.0166333998669328
"677","Vubwi","presidential",2008,0.370720278134684,0.018348623853211
"678","Chipangali","presidential",2008,0.340911135770627,0.0182106096595408
"679","Chipata Central","presidential",2008,0.430965745160783,0.0163106323413061
"680","Milanzi","presidential",2008,0.406448015410351,0.0147168870042405
"681","Mkaika","presidential",2008,0.43842346198221,0.0206281833616299
"682","Kaumbwe","presidential",2008,0.3701166920345,0.0118476451581318
"683","Msanzala","presidential",2008,0.434639246821988,0.0128768217209024
"684","Petauke","presidential",2008,0.369784451709425,0.0198546489847906
"685","Kawambwa","presidential",2008,0.460199164792804,0.00600307133882451
"686","Luapula","presidential",2008,0.447666952054795,0.0267750418360029
"687","Kafue","presidential",2008,0.478484655616128,0.0120293794459545
"688","Feira","presidential",2008,0.529708648772654,0.0138588133391078
"689","Chilanga","presidential",2008,0.433154276698847,0.0106668979273263
"690","Kanyama","presidential",2008,0.478140853476574,0.0134498361678889
"691","Lusaka Central","presidential",2008,0.530729394147376,0.0065052120072106
"692","Mandevu","presidential",2008,0.527140506267848,0.015218638815563
"693","Matero","presidential",2008,0.553409307778293,0.0105180185728009
"694","Munali","presidential",2008,0.534636534747254,0.00982535263121563
"695","Chilubi","presidential",2008,0.422107142857143,0.00947626702766731
"696","Chinsali","presidential",2008,0.412887145542208,0.0122711528946066
"697","Shiwan'gandu","presidential",2008,0.461060650454146,0.00927808845958312
"698","Mafinga","presidential",2008,0.501755250354129,0.0115379894439671
"699","Isoka","presidential",2008,0.410570894291057,0.0152712659075687
"700","Nakonde","presidential",2008,0.487395916505076,0.021062485373274
"701","Chimbamilonga","presidential",2008,0.37754637162382,0.0101706602309947
"702","Kaputa","presidential",2008,0.394139067105948,0.0124651708461651
"703","Kasama Central","presidential",2008,0.488194001276324,0.0101604278074866
"704","Lukashya","presidential",2008,0.459002182166024,0.011917942038424
"705","Malole","presidential",2008,0.4553,0.0106523171535251
"706","Lubansenshi","presidential",2008,0.462481639951466,0.00828500414250207
"707","Lupososhi","presidential",2008,0.494882851057198,0.0118622716775142
"708","Mbala","presidential",2008,0.438245393789462,0.0201364900160081
"709","Mpulungu","presidential",2008,0.361512748756219,0.0112891086979895
"710","Senga Hill","presidential",2008,0.428403914670996,0.0202126539635751
"711","Kanchibiya","presidential",2008,0.495660559305689,0.00933852140077821
"712","Mfuwe","presidential",2008,0.422468098853174,0.00955840183521315
"713","Mpika","presidential",2008,0.462980276924447,0.0138474853351284
"714","Lunte","presidential",2008,0.444697015014656,0.00753295668549906
"715","Mporokoso","presidential",2008,0.452918865435356,0.00691789550336792
"716","Chavuma","presidential",2008,0.490856862607721,0.00813588352840422
"717","Manyinga","presidential",2008,0.518319098898378,0.00859701492537313
"718","Mufumbwe","presidential",2008,0.401045101719852,0.0115117014547755
"719","Mwinilunga","presidential",2008,0.520628545255963,0.0159707653786289
"720","Pemba","presidential",2008,0.540613854423067,0.0103140680170972
"721","Gwembe","presidential",2008,0.570638020833333,0.017969195664575
"722","Dundumwezi","presidential",2008,0.453012814686904,0.00952954157889457
"723","Kalomo Central","presidential",2008,0.487996174079388,0.012609434208807
"724","Katombola","presidential",2008,0.465642005325923,0.0144215826443712
"725","Mapatizya","presidential",2008,0.545536357091433,0.0155889145496536
"726","Livingstone","presidential",2008,0.476542455711668,0.00811861727129001
"727","Chikankata","presidential",2008,0.506111519025612,0.00853387950162144
"728","Magoye","presidential",2008,0.529886340572356,0.0109164033323758
"729","Mazabuka Central","presidential",2008,0.468388987872866,0.00711700104300877
"730","Bweengwa","presidential",2008,0.60930701809698,0.00827900238021318
"731","Monze Central","presidential",2008,0.542056678071138,0.0140526378468501
"732","Moomba","presidential",2008,0.570683553734401,0.0156657963446475
"733","Itezhitezhi","presidential",2008,0.359713594765043,0.0166095438966517
"734","Namwala","presidential",2008,0.460437272254034,0.00775256399903093
"735","Siavonga","presidential",2008,0.480160148709516,0.014815366289458
"736","Sinazongwe","presidential",2008,0.508776541370951,0.0130309988518944
"737","Liuwa","presidential",2008,0.435274767801858,0.0104467659479884
"738","Sikongo","presidential",2008,0.357290189506252,0.0164171026519935
"739","Mangango","presidential",2008,0.361382313689682,0.0101068999028183
"740","Lukulu East","presidential",2008,0.354690315849379,0.0140393100681909
"741","Nalolo","presidential",2008,0.354044894150007,0.00790788013318535
"742","Senanga","presidential",2008,0.343241751242091,0.0144748237040703
"743","Shangombo","presidential",2008,0.394645749309283,0.0251870926209061
"744","Mulobezi","presidential",2008,0.443866171003717,0.0115159128978224
"745","Mwandi","presidential",2008,0.437468303073334,0.00950614421516346
"746","Sesheke","presidential",2008,0.416232876712329,0.0128352805660688
"747","Chisamba","presidential",2006,0.699215344376635,0.0279903689053229
"748","Katuba","presidential",2006,0.748664989628845,0.0185687337892007
"749","Keembe","presidential",2006,0.693769383881868,0.0291576313594662
"750","Bwacha","presidential",2006,0.693551580753746,0
"751","Kabwe Central","presidential",2006,0.735676634316961,0.0134596712090267
"752","Kapiri Mposhi","presidential",2006,0.660090958279104,0.0272270099027449
"753","Mkushi North","presidential",2006,0.675131078441452,0.0326379371605502
"754","Mkushi South","presidential",2006,0.763829565579748,0.0227768685215494
"755","Mwembezhi","presidential",2006,0.757784528588478,0.0202591452501969
"756","Mumbwa","presidential",2006,0.71967219732752,0.0174454479160823
"757","Nangoma","presidential",2006,0.732680412371134,0.0215984240889264
"758","Chitambo","presidential",2006,0.706389255492586,0.0276953511374876
"759","Muchinga","presidential",2006,0.715896020243846,0.021636675235647
"760","Serenje","presidential",2006,0.681518956479337,0.0361327251587515
"761","Chililabombwe","presidential",2006,0.701373190728432,0
"762","Chingola","presidential",2006,0.737476393996621,0
"763","Nchanga","presidential",2006,0.800292040206466,0
"764","Kalulushi","presidential",2006,0.743101309441764,0
"765","Chimwemwe","presidential",2006,0.755667911889733,0
"766","Kamfinsa","presidential",2006,0.73596722732107,0
"767","Kwacha","presidential",2006,0.731660852569336,0
"768","Nkana","presidential",2006,0.758310465802911,0
"769","Wusakile","presidential",2006,0.889323974879941,0
"770","Luanshya","presidential",2006,0.723819858925665,0
"771","Roan","presidential",2006,0.764476721816083,0
"772","Kankoyo","presidential",2006,0.76958174904943,0
"773","Kantanshi","presidential",2006,0.765861152632453,0
"774","Mufulira","presidential",2006,0.711608639905316,0
"775","Lufwanyama","presidential",2006,0.621199484418834,0
"776","Bwana Mkubwa","presidential",2006,0.407812225282776,0
"777","Chifubu","presidential",2006,0.754121348929475,0
"778","Kabushi","presidential",2006,0.728579139117528,0
"779","Ndola Central","presidential",2006,0.598008615575103,0
"780","Kafulafuta","presidential",2006,0.661912456966205,0
"781","Masaiti","presidential",2006,0.72331206551757,0
"782","Mpongwe","presidential",2006,0.630643967431532,0.0244878361075544
"783","Chadiza","presidential",2006,0.751069665386725,0.0400964066608238
"784","Vubwi","presidential",2006,0.686502835538752,0.0427359841392224
"785","Chama North","presidential",2006,0.72587297222986,0.0261363636363636
"786","Chama South","presidential",2006,0.830741365311348,0.0229306067212992
"787","Chipangali","presidential",2006,0.631578947368421,0.0333713633770679
"788","Chipata Central","presidential",2006,0.655334700531104,0
"789","Kasenengwa","presidential",2006,0.658234859675037,0.0173445535296868
"790","Luangeni","presidential",2006,0.531440571867049,0.0321452997948172
"791","Milanzi","presidential",2006,0.733830845771144,0.037564856451055
"792","Mkaika","presidential",2006,0.676114115234011,0.0302813017098731
"793","Sinda","presidential",2006,0.707551003820206,0.025157955198162
"794","Chasefu","presidential",2006,0.739911016418098,0.042134236713953
"795","Lumezi","presidential",2006,0.717815387672639,0.03866562081853
"796","Lundazi","presidential",2006,0.75448666337688,0.0350086058519793
"797","Nyimba","presidential",2006,0.678346520264815,0.0302308974053797
"798","Kaumbwe","presidential",2006,0.657268466373578,0.0361525704809287
"799","Msanzala","presidential",2006,0.66604347826087,0.0282002741693322
"800","Petauke","presidential",2006,0.686683855942776,0.0279392764857881
"801","Malambo","presidential",2006,0.721496437054632,0.0396327951883507
"802","Kawambwa","presidential",2006,0.715865972088237,0.000898391878537418
"803","Mwansabombwe","presidential",2006,0.742624409610514,0.0185270531846253
"804","Pambashe","presidential",2006,0.756903889933683,0.0194847652674251
"805","Bahati","presidential",2006,0.652744369123114,0.00549413735343384
"806","Mansa Central","presidential",2006,0.649256576439192,0.0140927774515561
"807","Milenge","presidential",2006,0.659895039783308,0.00384812724474089
"808","Chipili","presidential",2006,0.744233066813712,0.0208693504569029
"809","Mambilima","presidential",2006,0.609993348852677,0.0213983917132343
"810","Mwense","presidential",2006,0.640933388157895,0.0130713712910986
"811","Chienge","presidential",2006,0.467921003469442,0.0272628757200707
"812","Nchelenge","presidential",2006,0.525038335158817,0
"813","Bangweulu","presidential",2006,0.698304173881889,0.0191970584462782
"814","Chifunabuli","presidential",2006,0.676552329408323,0.0242689584346792
"815","Luapula","presidential",2006,0.757553031926291,0.00353556781219064
"816","Chongwe","presidential",2006,0.687645629864657,0
"817","Rufunsa","presidential",2006,0.678707861403391,0
"818","Kafue","presidential",2006,0.714526886779398,0.0119683941436207
"819","Chilanga","presidential",2006,0.696596288226012,0.0196311077553662
"820","Feira","presidential",2006,0.78240422115164,0.0167130919220056
"821","Chawama","presidential",2006,0.666747358774402,0
"822","Kabwata","presidential",2006,0.739027581139447,0
"823","Kanyama","presidential",2006,0.666592021975397,0
"824","Lusaka Central","presidential",2006,0.748813686313686,0
"825","Mandevu","presidential",2006,0.69319612590799,0
"826","Matero","presidential",2006,0.74335293234929,0.0151587447238025
