"","constit","election_type","year","party","candidate","pct_cast","won"
"1125","Kabwe Central","parliamentary",2016,"NAREP",NA,0,NA
"1126","Kabwe Central","parliamentary",2016,"ADD",NA,0,NA
"1127","Kabwe Central","parliamentary",2016,"UPP",NA,0,NA
"1128","Kabwe Central","parliamentary",2016,"GOP",NA,0,NA
"1129","Kabwe Central","parliamentary",2016,"RRP",NA,0,NA
"1130","Kabwe Central","parliamentary",2016,"Green Party",NA,0,NA
"1131","Bwacha","parliamentary",2016,"Independent",NA,0,NA
"1132","Bwacha","parliamentary",2016,"Rainbow Party",NA,0,NA
"1133","Bwacha","parliamentary",2016,"UDF",NA,0,NA
"1134","Bwacha","parliamentary",2016,"UNIP",NA,0,NA
"1135","Bwacha","parliamentary",2016,"NAREP",NA,0,NA
"1136","Bwacha","parliamentary",2016,"ADD",NA,0,NA
"1137","Bwacha","parliamentary",2016,"UPP",NA,0,NA
"1138","Bwacha","parliamentary",2016,"GOP",NA,0,NA
"1139","Bwacha","parliamentary",2016,"RRP",NA,0,NA
"1140","Bwacha","parliamentary",2016,"Green Party",NA,0,NA
"1141","Mumbwa","parliamentary",2016,"Rainbow Party",NA,0,NA
"1142","Mumbwa","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1143","Mumbwa","parliamentary",2016,"UDF",NA,0,NA
"1144","Mumbwa","parliamentary",2016,"UNIP",NA,0,NA
"1145","Mumbwa","parliamentary",2016,"NAREP",NA,0,NA
"1146","Mumbwa","parliamentary",2016,"ADD",NA,0,NA
"1147","Mumbwa","parliamentary",2016,"UPP",NA,0,NA
"1148","Mumbwa","parliamentary",2016,"GOP",NA,0,NA
"1149","Mumbwa","parliamentary",2016,"RRP",NA,0,NA
"1150","Mumbwa","parliamentary",2016,"Green Party",NA,0,NA
"1151","Petauke","parliamentary",2016,"Rainbow Party",NA,0,NA
"1152","Petauke","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1153","Petauke","parliamentary",2016,"NAREP",NA,0,NA
"1154","Petauke","parliamentary",2016,"ADD",NA,0,NA
"1155","Petauke","parliamentary",2016,"UPP",NA,0,NA
"1156","Petauke","parliamentary",2016,"GOP",NA,0,NA
"1157","Petauke","parliamentary",2016,"RRP",NA,0,NA
"1158","Petauke","parliamentary",2016,"Green Party",NA,0,NA
"1159","Milanzi","parliamentary",2016,"Independent",NA,0,NA
"1160","Milanzi","parliamentary",2016,"Rainbow Party",NA,0,NA
"1161","Milanzi","parliamentary",2016,"UDF",NA,0,NA
"1162","Milanzi","parliamentary",2016,"UNIP",NA,0,NA
"1163","Milanzi","parliamentary",2016,"NAREP",NA,0,NA
"1164","Milanzi","parliamentary",2016,"ADD",NA,0,NA
"1165","Milanzi","parliamentary",2016,"UPP",NA,0,NA
"1166","Milanzi","parliamentary",2016,"GOP",NA,0,NA
"1167","Milanzi","parliamentary",2016,"RRP",NA,0,NA
"1168","Milanzi","parliamentary",2016,"Green Party",NA,0,NA
"1169","Liuwa","parliamentary",2016,"Independent",NA,0,NA
"1170","Liuwa","parliamentary",2016,"Rainbow Party",NA,0,NA
"1171","Liuwa","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1172","Liuwa","parliamentary",2016,"UDF",NA,0,NA
"1173","Liuwa","parliamentary",2016,"UNIP",NA,0,NA
"1174","Liuwa","parliamentary",2016,"NAREP",NA,0,NA
"1175","Liuwa","parliamentary",2016,"ADD",NA,0,NA
"1176","Liuwa","parliamentary",2016,"UPP",NA,0,NA
"1177","Liuwa","parliamentary",2016,"GOP",NA,0,NA
"1178","Liuwa","parliamentary",2016,"RRP",NA,0,NA
"1179","Liuwa","parliamentary",2016,"Green Party",NA,0,NA
"1180","Kapoche","parliamentary",2016,"Rainbow Party",NA,0,NA
"1181","Kapoche","parliamentary",2016,"UDF",NA,0,NA
"1182","Kapoche","parliamentary",2016,"UNIP",NA,0,NA
"1183","Kapoche","parliamentary",2016,"NAREP",NA,0,NA
"1184","Kapoche","parliamentary",2016,"ADD",NA,0,NA
"1185","Kapoche","parliamentary",2016,"UPP",NA,0,NA
"1186","Kapoche","parliamentary",2016,"GOP",NA,0,NA
"1187","Kapoche","parliamentary",2016,"RRP",NA,0,NA
"1188","Kapoche","parliamentary",2016,"Green Party",NA,0,NA
"1189","Chadiza","parliamentary",2016,"Rainbow Party",NA,0,NA
"1190","Chadiza","parliamentary",2016,"UDF",NA,0,NA
"1191","Chadiza","parliamentary",2016,"UNIP",NA,0,NA
"1192","Chadiza","parliamentary",2016,"NAREP",NA,0,NA
"1193","Chadiza","parliamentary",2016,"ADD",NA,0,NA
"1194","Chadiza","parliamentary",2016,"UPP",NA,0,NA
"1195","Chadiza","parliamentary",2016,"GOP",NA,0,NA
"1196","Chadiza","parliamentary",2016,"RRP",NA,0,NA
"1197","Chadiza","parliamentary",2016,"Green Party",NA,0,NA
"1198","Mangango","parliamentary",2016,"Independent",NA,0,NA
"1199","Mangango","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1200","Mangango","parliamentary",2016,"UDF",NA,0,NA
"1201","Mangango","parliamentary",2016,"UNIP",NA,0,NA
"1202","Mangango","parliamentary",2016,"NAREP",NA,0,NA
"1203","Mangango","parliamentary",2016,"ADD",NA,0,NA
"1204","Mangango","parliamentary",2016,"UPP",NA,0,NA
"1205","Mangango","parliamentary",2016,"GOP",NA,0,NA
"1206","Mangango","parliamentary",2016,"RRP",NA,0,NA
"1207","Mangango","parliamentary",2016,"Green Party",NA,0,NA
"1208","Mkushi South","parliamentary",2016,"FDD",NA,0,NA
"1209","Mkushi South","parliamentary",2016,"Independent",NA,0,NA
"1210","Mkushi South","parliamentary",2016,"Rainbow Party",NA,0,NA
"1211","Mkushi South","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1212","Mkushi South","parliamentary",2016,"UDF",NA,0,NA
"1213","Mkushi South","parliamentary",2016,"UNIP",NA,0,NA
"1214","Mkushi South","parliamentary",2016,"NAREP",NA,0,NA
"1215","Mkushi South","parliamentary",2016,"ADD",NA,0,NA
"1216","Mkushi South","parliamentary",2016,"UPP",NA,0,NA
"1217","Mkushi South","parliamentary",2016,"GOP",NA,0,NA
"1218","Mkushi South","parliamentary",2016,"RRP",NA,0,NA
"1219","Mkushi South","parliamentary",2016,"Green Party",NA,0,NA
"1220","Lukulu East","parliamentary",2016,"Independent",NA,0,NA
"1221","Lukulu East","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1222","Lukulu East","parliamentary",2016,"UDF",NA,0,NA
"1223","Lukulu East","parliamentary",2016,"UNIP",NA,0,NA
"1224","Lukulu East","parliamentary",2016,"NAREP",NA,0,NA
"1225","Lukulu East","parliamentary",2016,"ADD",NA,0,NA
"1226","Lukulu East","parliamentary",2016,"UPP",NA,0,NA
"1227","Lukulu East","parliamentary",2016,"GOP",NA,0,NA
"1228","Lukulu East","parliamentary",2016,"RRP",NA,0,NA
"1229","Lukulu East","parliamentary",2016,"Green Party",NA,0,NA
"1230","Vubwi","parliamentary",2016,"Independent",NA,0,NA
"1231","Vubwi","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1232","Vubwi","parliamentary",2016,"UNIP",NA,0,NA
"1233","Vubwi","parliamentary",2016,"NAREP",NA,0,NA
"1234","Vubwi","parliamentary",2016,"ADD",NA,0,NA
"1235","Vubwi","parliamentary",2016,"UPP",NA,0,NA
"1236","Vubwi","parliamentary",2016,"GOP",NA,0,NA
"1237","Vubwi","parliamentary",2016,"RRP",NA,0,NA
"1238","Vubwi","parliamentary",2016,"Green Party",NA,0,NA
"1239","Nyimba","parliamentary",2016,"Rainbow Party",NA,0,NA
"1240","Nyimba","parliamentary",2016,"UDF",NA,0,NA
"1241","Nyimba","parliamentary",2016,"UNIP",NA,0,NA
"1242","Nyimba","parliamentary",2016,"NAREP",NA,0,NA
"1243","Nyimba","parliamentary",2016,"ADD",NA,0,NA
"1244","Nyimba","parliamentary",2016,"UPP",NA,0,NA
"1245","Nyimba","parliamentary",2016,"GOP",NA,0,NA
"1246","Nyimba","parliamentary",2016,"RRP",NA,0,NA
"1247","Nyimba","parliamentary",2016,"Green Party",NA,0,NA
"1248","Mkaika","parliamentary",2016,"FDD",NA,0,NA
"1249","Mkaika","parliamentary",2016,"Independent",NA,0,NA
"1250","Mkaika","parliamentary",2016,"Rainbow Party",NA,0,NA
"1251","Mkaika","parliamentary",2016,"UDF",NA,0,NA
"1252","Mkaika","parliamentary",2016,"UNIP",NA,0,NA
"1253","Mkaika","parliamentary",2016,"NAREP",NA,0,NA
"1254","Mkaika","parliamentary",2016,"ADD",NA,0,NA
"1255","Mkaika","parliamentary",2016,"UPP",NA,0,NA
"1256","Mkaika","parliamentary",2016,"GOP",NA,0,NA
"1257","Mkaika","parliamentary",2016,"RRP",NA,0,NA
"1258","Mkaika","parliamentary",2016,"Green Party",NA,0,NA
"1259","Mitete","parliamentary",2016,"FDD",NA,0,NA
"1260","Mitete","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1261","Mitete","parliamentary",2016,"UDF",NA,0,NA
"1262","Mitete","parliamentary",2016,"UNIP",NA,0,NA
"1263","Mitete","parliamentary",2016,"NAREP",NA,0,NA
"1264","Mitete","parliamentary",2016,"ADD",NA,0,NA
"1265","Mitete","parliamentary",2016,"UPP",NA,0,NA
"1266","Mitete","parliamentary",2016,"GOP",NA,0,NA
"1267","Mitete","parliamentary",2016,"RRP",NA,0,NA
"1268","Mitete","parliamentary",2016,"Green Party",NA,0,NA
"1269","Luangeni","parliamentary",2016,"FDD",NA,0,NA
"1270","Luangeni","parliamentary",2016,"Rainbow Party",NA,0,NA
"1271","Luangeni","parliamentary",2016,"UDF",NA,0,NA
"1272","Luangeni","parliamentary",2016,"UNIP",NA,0,NA
"1273","Luangeni","parliamentary",2016,"NAREP",NA,0,NA
"1274","Luangeni","parliamentary",2016,"ADD",NA,0,NA
"1275","Luangeni","parliamentary",2016,"UPP",NA,0,NA
"1276","Luangeni","parliamentary",2016,"GOP",NA,0,NA
"1277","Luangeni","parliamentary",2016,"RRP",NA,0,NA
"1278","Luangeni","parliamentary",2016,"Green Party",NA,0,NA
"1279","Lufubu","parliamentary",2016,"United Party for National Development",NA,0,NA
"1280","Lufubu","parliamentary",2016,"FDD",NA,0,NA
"1281","Lufubu","parliamentary",2016,"Rainbow Party",NA,0,NA
"1282","Lufubu","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1283","Lufubu","parliamentary",2016,"UDF",NA,0,NA
"1284","Lufubu","parliamentary",2016,"UNIP",NA,0,NA
"1285","Lufubu","parliamentary",2016,"NAREP",NA,0,NA
"1286","Lufubu","parliamentary",2016,"ADD",NA,0,NA
"1287","Lufubu","parliamentary",2016,"UPP",NA,0,NA
"1288","Lufubu","parliamentary",2016,"GOP",NA,0,NA
"1289","Lufubu","parliamentary",2016,"RRP",NA,0,NA
"1290","Lufubu","parliamentary",2016,"Green Party",NA,0,NA
"1291","Kapiri Mposhi","parliamentary",2016,"Independent",NA,0,NA
"1292","Kapiri Mposhi","parliamentary",2016,"Rainbow Party",NA,0,NA
"1293","Kapiri Mposhi","parliamentary",2016,"UDF",NA,0,NA
"1294","Kapiri Mposhi","parliamentary",2016,"UNIP",NA,0,NA
"1295","Kapiri Mposhi","parliamentary",2016,"NAREP",NA,0,NA
"1296","Kapiri Mposhi","parliamentary",2016,"ADD",NA,0,NA
"1297","Kapiri Mposhi","parliamentary",2016,"GOP",NA,0,NA
"1298","Kapiri Mposhi","parliamentary",2016,"RRP",NA,0,NA
"1299","Kapiri Mposhi","parliamentary",2016,"Green Party",NA,0,NA
"1300","Chipata Central","parliamentary",2016,"Independent",NA,0,NA
"1301","Chipata Central","parliamentary",2016,"UDF",NA,0,NA
"1302","Chipata Central","parliamentary",2016,"NAREP",NA,0,NA
"1303","Chipata Central","parliamentary",2016,"ADD",NA,0,NA
"1304","Chipata Central","parliamentary",2016,"UPP",NA,0,NA
"1305","Chipata Central","parliamentary",2016,"GOP",NA,0,NA
"1306","Chipata Central","parliamentary",2016,"RRP",NA,0,NA
"1307","Chipata Central","parliamentary",2016,"Green Party",NA,0,NA
"1308","Msanzala","parliamentary",2016,"FDD",NA,0,NA
"1309","Msanzala","parliamentary",2016,"Rainbow Party",NA,0,NA
"1310","Msanzala","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1311","Msanzala","parliamentary",2016,"UDF",NA,0,NA
"1312","Msanzala","parliamentary",2016,"UNIP",NA,0,NA
"1313","Msanzala","parliamentary",2016,"NAREP",NA,0,NA
"1314","Msanzala","parliamentary",2016,"ADD",NA,0,NA
"1315","Msanzala","parliamentary",2016,"UPP",NA,0,NA
"1316","Msanzala","parliamentary",2016,"GOP",NA,0,NA
"1317","Msanzala","parliamentary",2016,"RRP",NA,0,NA
"1318","Msanzala","parliamentary",2016,"Green Party",NA,0,NA
"1319","Kasenengwa","parliamentary",2016,"UDF",NA,0,NA
"1320","Kasenengwa","parliamentary",2016,"NAREP",NA,0,NA
"1321","Kasenengwa","parliamentary",2016,"ADD",NA,0,NA
"1322","Kasenengwa","parliamentary",2016,"UPP",NA,0,NA
"1323","Kasenengwa","parliamentary",2016,"GOP",NA,0,NA
"1324","Kasenengwa","parliamentary",2016,"RRP",NA,0,NA
"1325","Kasenengwa","parliamentary",2016,"Green Party",NA,0,NA
"1326","Zambezi West","parliamentary",2016,"Independent",NA,0,NA
"1327","Zambezi West","parliamentary",2016,"Rainbow Party",NA,0,NA
"1328","Zambezi West","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1329","Zambezi West","parliamentary",2016,"UDF",NA,0,NA
"1330","Zambezi West","parliamentary",2016,"UNIP",NA,0,NA
"1331","Zambezi West","parliamentary",2016,"NAREP",NA,0,NA
"1332","Zambezi West","parliamentary",2016,"ADD",NA,0,NA
"1333","Zambezi West","parliamentary",2016,"UPP",NA,0,NA
"1334","Zambezi West","parliamentary",2016,"GOP",NA,0,NA
"1335","Zambezi West","parliamentary",2016,"RRP",NA,0,NA
"1336","Zambezi West","parliamentary",2016,"Green Party",NA,0,NA
"1337","Mkushi North","parliamentary",2016,"Rainbow Party",NA,0,NA
"1338","Mkushi North","parliamentary",2016,"UDF",NA,0,NA
"1339","Mkushi North","parliamentary",2016,"ADD",NA,0,NA
"1340","Mkushi North","parliamentary",2016,"UPP",NA,0,NA
"1341","Mkushi North","parliamentary",2016,"GOP",NA,0,NA
"1342","Mkushi North","parliamentary",2016,"RRP",NA,0,NA
"1343","Mkushi North","parliamentary",2016,"Green Party",NA,0,NA
"1344","Mpongwe","parliamentary",2016,"Independent",NA,0,NA
"1345","Mpongwe","parliamentary",2016,"Rainbow Party",NA,0,NA
"1346","Mpongwe","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1347","Mpongwe","parliamentary",2016,"UDF",NA,0,NA
"1348","Mpongwe","parliamentary",2016,"UNIP",NA,0,NA
"1349","Mpongwe","parliamentary",2016,"NAREP",NA,0,NA
"1350","Mpongwe","parliamentary",2016,"ADD",NA,0,NA
"1351","Mpongwe","parliamentary",2016,"UPP",NA,0,NA
"1352","Mpongwe","parliamentary",2016,"GOP",NA,0,NA
"1353","Mpongwe","parliamentary",2016,"RRP",NA,0,NA
"1354","Mpongwe","parliamentary",2016,"Green Party",NA,0,NA
"1355","Chipangali","parliamentary",2016,"FDD",NA,0,NA
"1356","Chipangali","parliamentary",2016,"Independent",NA,0,NA
"1357","Chipangali","parliamentary",2016,"UDF",NA,0,NA
"1358","Chipangali","parliamentary",2016,"UNIP",NA,0,NA
"1359","Chipangali","parliamentary",2016,"NAREP",NA,0,NA
"1360","Chipangali","parliamentary",2016,"ADD",NA,0,NA
"1361","Chipangali","parliamentary",2016,"UPP",NA,0,NA
"1362","Chipangali","parliamentary",2016,"GOP",NA,0,NA
"1363","Chipangali","parliamentary",2016,"RRP",NA,0,NA
"1364","Chipangali","parliamentary",2016,"Green Party",NA,0,NA
"1365","Masaiti","parliamentary",2016,"FDD",NA,0,NA
"1366","Masaiti","parliamentary",2016,"Independent",NA,0,NA
"1367","Masaiti","parliamentary",2016,"Rainbow Party",NA,0,NA
"1368","Masaiti","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1369","Masaiti","parliamentary",2016,"UDF",NA,0,NA
"1370","Masaiti","parliamentary",2016,"UNIP",NA,0,NA
"1371","Masaiti","parliamentary",2016,"NAREP",NA,0,NA
"1372","Masaiti","parliamentary",2016,"ADD",NA,0,NA
"1373","Masaiti","parliamentary",2016,"UPP",NA,0,NA
"1374","Masaiti","parliamentary",2016,"GOP",NA,0,NA
"1375","Masaiti","parliamentary",2016,"RRP",NA,0,NA
"1376","Masaiti","parliamentary",2016,"Green Party",NA,0,NA
"1377","Chavuma","parliamentary",2016,"Rainbow Party",NA,0,NA
"1378","Chavuma","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1379","Chavuma","parliamentary",2016,"UDF",NA,0,NA
"1380","Chavuma","parliamentary",2016,"UNIP",NA,0,NA
"1381","Chavuma","parliamentary",2016,"NAREP",NA,0,NA
"1382","Chavuma","parliamentary",2016,"ADD",NA,0,NA
"1383","Chavuma","parliamentary",2016,"UPP",NA,0,NA
"1384","Chavuma","parliamentary",2016,"GOP",NA,0,NA
"1385","Chavuma","parliamentary",2016,"RRP",NA,0,NA
"1386","Chavuma","parliamentary",2016,"Green Party",NA,0,NA
"1387","Zambezi East","parliamentary",2016,"Independent",NA,0,NA
"1388","Zambezi East","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1389","Zambezi East","parliamentary",2016,"UDF",NA,0,NA
"1390","Zambezi East","parliamentary",2016,"UNIP",NA,0,NA
"1391","Zambezi East","parliamentary",2016,"NAREP",NA,0,NA
"1392","Zambezi East","parliamentary",2016,"ADD",NA,0,NA
"1393","Zambezi East","parliamentary",2016,"UPP",NA,0,NA
"1394","Zambezi East","parliamentary",2016,"GOP",NA,0,NA
"1395","Zambezi East","parliamentary",2016,"RRP",NA,0,NA
"1396","Zambezi East","parliamentary",2016,"Green Party",NA,0,NA
"1397","Kabompo","parliamentary",2016,"Independent",NA,0,NA
"1398","Kabompo","parliamentary",2016,"Rainbow Party",NA,0,NA
"1399","Kabompo","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1400","Kabompo","parliamentary",2016,"UDF",NA,0,NA
"1401","Kabompo","parliamentary",2016,"UNIP",NA,0,NA
"1402","Kabompo","parliamentary",2016,"NAREP",NA,0,NA
"1403","Kabompo","parliamentary",2016,"ADD",NA,0,NA
"1404","Kabompo","parliamentary",2016,"UPP",NA,0,NA
"1405","Kabompo","parliamentary",2016,"GOP",NA,0,NA
"1406","Kabompo","parliamentary",2016,"RRP",NA,0,NA
"1407","Kabompo","parliamentary",2016,"Green Party",NA,0,NA
"1408","Bwana Mkubwa","parliamentary",2016,"Independent",NA,0,NA
"1409","Bwana Mkubwa","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1410","Bwana Mkubwa","parliamentary",2016,"UDF",NA,0,NA
"1411","Bwana Mkubwa","parliamentary",2016,"UNIP",NA,0,NA
"1412","Bwana Mkubwa","parliamentary",2016,"NAREP",NA,0,NA
"1413","Bwana Mkubwa","parliamentary",2016,"ADD",NA,0,NA
"1414","Bwana Mkubwa","parliamentary",2016,"UPP",NA,0,NA
"1415","Bwana Mkubwa","parliamentary",2016,"GOP",NA,0,NA
"1416","Bwana Mkubwa","parliamentary",2016,"RRP",NA,0,NA
"1417","Bwana Mkubwa","parliamentary",2016,"Green Party",NA,0,NA
"1418","Luanshya","parliamentary",2016,"FDD",NA,0,NA
"1419","Luanshya","parliamentary",2016,"Independent",NA,0,NA
"1420","Luanshya","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1421","Luanshya","parliamentary",2016,"UDF",NA,0,NA
"1422","Luanshya","parliamentary",2016,"UNIP",NA,0,NA
"1423","Luanshya","parliamentary",2016,"NAREP",NA,0,NA
"1424","Luanshya","parliamentary",2016,"ADD",NA,0,NA
"1425","Luanshya","parliamentary",2016,"UPP",NA,0,NA
"1426","Luanshya","parliamentary",2016,"GOP",NA,0,NA
"1427","Luanshya","parliamentary",2016,"RRP",NA,0,NA
"1428","Luanshya","parliamentary",2016,"Green Party",NA,0,NA
"1429","Malambo","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1430","Malambo","parliamentary",2016,"UDF",NA,0,NA
"1431","Malambo","parliamentary",2016,"NAREP",NA,0,NA
"1432","Malambo","parliamentary",2016,"ADD",NA,0,NA
"1433","Malambo","parliamentary",2016,"UPP",NA,0,NA
"1434","Malambo","parliamentary",2016,"GOP",NA,0,NA
"1435","Malambo","parliamentary",2016,"RRP",NA,0,NA
"1436","Malambo","parliamentary",2016,"Green Party",NA,0,NA
"1437","Muchinga","parliamentary",2016,"Patriotic Front",NA,0,NA
"1438","Muchinga","parliamentary",2016,"FDD",NA,0,NA
"1439","Muchinga","parliamentary",2016,"Independent",NA,0,NA
"1440","Muchinga","parliamentary",2016,"UDF",NA,0,NA
"1441","Muchinga","parliamentary",2016,"UNIP",NA,0,NA
"1442","Muchinga","parliamentary",2016,"NAREP",NA,0,NA
"1443","Muchinga","parliamentary",2016,"ADD",NA,0,NA
"1444","Muchinga","parliamentary",2016,"UPP",NA,0,NA
"1445","Muchinga","parliamentary",2016,"GOP",NA,0,NA
"1446","Muchinga","parliamentary",2016,"RRP",NA,0,NA
"1447","Muchinga","parliamentary",2016,"Green Party",NA,0,NA
"1448","Roan","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1449","Roan","parliamentary",2016,"UDF",NA,0,NA
"1450","Roan","parliamentary",2016,"UNIP",NA,0,NA
"1451","Roan","parliamentary",2016,"NAREP",NA,0,NA
"1452","Roan","parliamentary",2016,"ADD",NA,0,NA
"1453","Roan","parliamentary",2016,"UPP",NA,0,NA
"1454","Roan","parliamentary",2016,"GOP",NA,0,NA
"1455","Roan","parliamentary",2016,"RRP",NA,0,NA
"1456","Roan","parliamentary",2016,"Green Party",NA,0,NA
"1457","Mufumbwe","parliamentary",2016,"Rainbow Party",NA,0,NA
"1458","Mufumbwe","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1459","Mufumbwe","parliamentary",2016,"UDF",NA,0,NA
"1460","Mufumbwe","parliamentary",2016,"UNIP",NA,0,NA
"1461","Mufumbwe","parliamentary",2016,"NAREP",NA,0,NA
"1462","Mufumbwe","parliamentary",2016,"ADD",NA,0,NA
"1463","Mufumbwe","parliamentary",2016,"UPP",NA,0,NA
"1464","Mufumbwe","parliamentary",2016,"GOP",NA,0,NA
"1465","Mufumbwe","parliamentary",2016,"RRP",NA,0,NA
"1466","Mufumbwe","parliamentary",2016,"Green Party",NA,0,NA
"1467","Kasempa","parliamentary",2016,"Rainbow Party",NA,0,NA
"1468","Kasempa","parliamentary",2016,"UDF",NA,0,NA
"1469","Kasempa","parliamentary",2016,"UNIP",NA,0,NA
"1470","Kasempa","parliamentary",2016,"NAREP",NA,0,NA
"1471","Kasempa","parliamentary",2016,"ADD",NA,0,NA
"1472","Kasempa","parliamentary",2016,"UPP",NA,0,NA
"1473","Kasempa","parliamentary",2016,"GOP",NA,0,NA
"1474","Kasempa","parliamentary",2016,"RRP",NA,0,NA
"1475","Kasempa","parliamentary",2016,"Green Party",NA,0,NA
"1476","Wusakile","parliamentary",2016,"Rainbow Party",NA,0,NA
"1477","Wusakile","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1478","Wusakile","parliamentary",2016,"UDF",NA,0,NA
"1479","Wusakile","parliamentary",2016,"UNIP",NA,0,NA
"1480","Wusakile","parliamentary",2016,"NAREP",NA,0,NA
"1481","Wusakile","parliamentary",2016,"ADD",NA,0,NA
"1482","Wusakile","parliamentary",2016,"UPP",NA,0,NA
"1483","Wusakile","parliamentary",2016,"GOP",NA,0,NA
"1484","Wusakile","parliamentary",2016,"RRP",NA,0,NA
"1485","Wusakile","parliamentary",2016,"Green Party",NA,0,NA
"1486","Chifubu","parliamentary",2016,"Independent",NA,0,NA
"1487","Chifubu","parliamentary",2016,"Rainbow Party",NA,0,NA
"1488","Chifubu","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1489","Chifubu","parliamentary",2016,"UDF",NA,0,NA
"1490","Chifubu","parliamentary",2016,"UNIP",NA,0,NA
"1491","Chifubu","parliamentary",2016,"NAREP",NA,0,NA
"1492","Chifubu","parliamentary",2016,"ADD",NA,0,NA
"1493","Chifubu","parliamentary",2016,"UPP",NA,0,NA
"1494","Chifubu","parliamentary",2016,"GOP",NA,0,NA
"1495","Chifubu","parliamentary",2016,"RRP",NA,0,NA
"1496","Chifubu","parliamentary",2016,"Green Party",NA,0,NA
"1497","Kafulafuta","parliamentary",2016,"Rainbow Party",NA,0,NA
"1498","Kafulafuta","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1499","Kafulafuta","parliamentary",2016,"UDF",NA,0,NA
"1500","Kafulafuta","parliamentary",2016,"UNIP",NA,0,NA
"1501","Kafulafuta","parliamentary",2016,"NAREP",NA,0,NA
"1502","Kafulafuta","parliamentary",2016,"ADD",NA,0,NA
"1503","Kafulafuta","parliamentary",2016,"UPP",NA,0,NA
"1504","Kafulafuta","parliamentary",2016,"GOP",NA,0,NA
"1505","Kafulafuta","parliamentary",2016,"RRP",NA,0,NA
"1506","Kafulafuta","parliamentary",2016,"Green Party",NA,0,NA
"1507","Kamfinsa","parliamentary",2016,"Independent",NA,0,NA
"1508","Kamfinsa","parliamentary",2016,"UNIP",NA,0,NA
"1509","Kamfinsa","parliamentary",2016,"NAREP",NA,0,NA
"1510","Kamfinsa","parliamentary",2016,"ADD",NA,0,NA
"1511","Kamfinsa","parliamentary",2016,"UPP",NA,0,NA
"1512","Kamfinsa","parliamentary",2016,"GOP",NA,0,NA
"1513","Kamfinsa","parliamentary",2016,"RRP",NA,0,NA
"1514","Kamfinsa","parliamentary",2016,"Green Party",NA,0,NA
"1515","Nkana","parliamentary",2016,"Independent",NA,0,NA
"1516","Nkana","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1517","Nkana","parliamentary",2016,"UDF",NA,0,NA
"1518","Nkana","parliamentary",2016,"UNIP",NA,0,NA
"1519","Nkana","parliamentary",2016,"NAREP",NA,0,NA
"1520","Nkana","parliamentary",2016,"ADD",NA,0,NA
"1521","Nkana","parliamentary",2016,"UPP",NA,0,NA
"1522","Nkana","parliamentary",2016,"GOP",NA,0,NA
"1523","Nkana","parliamentary",2016,"RRP",NA,0,NA
"1524","Nkana","parliamentary",2016,"Green Party",NA,0,NA
"1525","Ndola Central","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1526","Ndola Central","parliamentary",2016,"UDF",NA,0,NA
"1527","Ndola Central","parliamentary",2016,"UNIP",NA,0,NA
"1528","Ndola Central","parliamentary",2016,"NAREP",NA,0,NA
"1529","Ndola Central","parliamentary",2016,"ADD",NA,0,NA
"1530","Ndola Central","parliamentary",2016,"UPP",NA,0,NA
"1531","Ndola Central","parliamentary",2016,"GOP",NA,0,NA
"1532","Ndola Central","parliamentary",2016,"RRP",NA,0,NA
"1533","Ndola Central","parliamentary",2016,"Green Party",NA,0,NA
"1534","Kwacha","parliamentary",2016,"Movement for Multi-Party Democracy",NA,0,NA
"1535","Kwacha","parliamentary",2016,"UDF",NA,0,NA
"1536","Kwacha","parliamentary",2016,"UNIP",NA,0,NA
"1537","Kwacha","parliamentary",2016,"NAREP",NA,0,NA
